SYSTEM,RTE,SEC,MP,DATE,TIME,SEVERITY,LOCATION,ROAD_DESC,VEHICLES,CONTOUR,CONDITION,LIGHTING,LATITUDE,LONGITUDE,AGE_1,SEX_1,DRIVER_1
INTERSTATE,70,A,245.1,3/5/2014,948.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-LEVEL,ICY,DAYLIGHT,39.736439,-105.430208,21,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,3/6/2014,1008.0,INJ,ON,INTERSECTION RELATED,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.73984,-105.159293,23,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,291.22,3/7/2014,620.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.740104,-104.67832,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,228.1,3/7/2014,940.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,ICY,DAYLIGHT,39.718957,-105.696108,54,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,254.2,3/7/2014,1645.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,UNKNOWN,DAYLIGHT,39.708688,-105.282651,23,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.7,3/7/2014,1930.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,ICY W/VIS ICY ROAD TREATMENT,DARK-UNLIGHTED,39.720787,-105.407729,48,F,ALCOHOL INVOLVED
INTERSTATE,70,A,254.0,3/7/2014,2157.0,INJ,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,SLUSHY,DARK-LIGHTED,39.709166,-105.286272,45,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,252.2,3/8/2014,740.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,ICY,DAYLIGHT,39.711006,-105.317176,18,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,252.96,3/8/2014,840.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.712818,-105.304866,16,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.5,3/8/2014,1230.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,WET,DAYLIGHT,39.744507,-105.489006,20,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.5,3/9/2014,820.0,INJ,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.744507,-105.489006,59,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.25,3/10/2014,900.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.743058,-105.492241,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.5,3/10/2014,1300.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.74034,-105.504969,69,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.75,3/10/2014,1612.0,INJ,OFF RIGHT,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740197,-104.723282,37,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,252.0,3/12/2014,900.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,ICY,DAYLIGHT,39.708876,-105.319835,44,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,308.1,3/12/2014,1805.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.733236,-104.36326,44,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,228.0,3/12/2014,2120.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.716708,-105.696435,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.0,3/13/2014,912.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.725772,-105.420582,33,M,ALCOHOL INVOLVED
INTERSTATE,70,A,261.12,3/15/2014,1759.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.726142,-105.178093,40,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,229.6,3/17/2014,2230.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,ICY,DARK-UNLIGHTED,39.737809,-105.686495,20,M,RX/MEDICATION/DRUGS
INTERSTATE,70,A,244.0,3/18/2014,1620.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-LEVEL,WET,DAYLIGHT,39.743567,-105.443484,29,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.0,3/18/2014,2021.0,INJ,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,ICY W/VIS ICY ROAD TREATMENT,DARK-UNLIGHTED,39.725772,-105.420582,19,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.5,3/19/2014,1302.0,INJ,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.708558,-105.197047,60,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.1,3/19/2014,1745.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.745717,-105.45882,68,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.0,3/20/2014,908.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.73475,-105.165716,45,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.2,3/20/2014,1700.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.745235,-105.440138,31,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.8,3/22/2014,651.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DAWN OR DUSK,39.744451,-105.446999,17,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,248.5,3/22/2014,1135.0,PDO,ON,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.715554,-105.375386,41,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.6,3/22/2014,1615.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,ICY,DAYLIGHT,39.715462,-105.391754,43,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,3/22/2014,1640.0,PDO,OFF LEFT,NON-INTERSECTION,6,STRAIGHT ON-LEVEL,ICY,DAYLIGHT,39.743908,-105.481034,45,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.9,3/22/2014,1642.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.71585,-105.385592,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,249.5,3/22/2014,1658.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,WET,DAYLIGHT,39.712398,-105.35878,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,238.0,3/24/2014,1350.0,PDO,ON,NON-INTERSECTION,3,CURVE ON-LEVEL,DRY,DAYLIGHT,39.749692,-105.548822,39,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,315.9,3/26/2014,1915.0,INJ,OFF LEFT,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.715763,-104.222239,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,231.0,3/26/2014,2300.0,INJ,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,SNOWY W/VIS ICY ROAD TREATMENT,DARK-UNLIGHTED,39.749974,-105.667139,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,3/27/2014,1025.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.73984,-105.159293,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,287.17,3/28/2014,1612.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.749978,-104.74873,79,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.5,4/2/2014,1450.0,INJ,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.744507,-105.489006,43,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.1,4/3/2014,650.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,ICY,DAYLIGHT,39.744381,-105.441756,31,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.16,4/3/2014,730.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,ICY,DAYLIGHT,39.74021,-104.71604,17,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.1,4/3/2014,806.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,ICY,DAYLIGHT,39.718437,-105.400333,72,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,300.0,4/3/2014,950.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,ICY,DAYLIGHT,39.738528,-104.514766,35,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,305.4,4/3/2014,1010.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,SLUSHY,DAYLIGHT,39.738187,-104.414107,55,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,298.83,4/3/2014,1125.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,WET,DAYLIGHT,39.738993,-104.536628,59,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,296.5,4/4/2014,35.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,ICY,DARK-UNLIGHTED,39.739736,-104.579424,30,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,296.5,4/4/2014,137.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,ICY,DARK-UNLIGHTED,39.739736,-104.579424,21,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.9,4/4/2014,1525.0,INJ,ON,NON-INTERSECTION,3,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.724019,-105.181338,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,305.3,4/4/2014,1930.0,INJ,OFF LEFT,RAMP,1,CURVE ON-GRADE,DRY,DARK-LIGHTED,39.738196,-104.416814,50,F,ALCOHOL INVOLVED
INTERSTATE,70,A,254.2,4/5/2014,1640.0,INJ,ON,NON-INTERSECTION,1,CURVE ON-GRADE,FOREIGN MATERIAL,DAYLIGHT,39.708688,-105.282651,52,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,231.0,4/6/2014,1615.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.749974,-105.667139,17,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.67,4/7/2014,1040.0,INJ,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740189,-104.706278,48,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.58,4/8/2014,1318.0,PDO,ON,RAMP,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.739941,-105.159168,37,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,295.5,4/11/2014,1500.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739964,-104.59739,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.7,4/13/2014,1625.0,PDO,OFF LEFT,RAMP,1,CURVE ON-GRADE,SLUSHY,DAYLIGHT,39.710972,-105.195162,26,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,292.16,4/13/2014,1735.0,PDO,ON,NON-INTERSECTION,3,CURVE ON-LEVEL,ICY,DAYLIGHT,39.740375,-104.660749,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,263.0,4/13/2014,1900.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,ICY,DAYLIGHT,39.744199,-105.153854,77,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.0,4/13/2014,2240.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,SNOWY,DARK-LIGHTED,39.741364,-105.513819,26,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.9,4/15/2014,739.0,PDO,ON,RAMP,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.713445,-105.193246,54,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.0,4/16/2014,1710.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.72496,-105.179902,37,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,229.0,4/19/2014,1600.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.730583,-105.692564,30,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,239.1,4/19/2014,1630.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,WET,DAYLIGHT,39.743224,-105.530364,52,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,237.98,4/20/2014,2300.0,INJ,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.749814,-105.548962,17,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.65,4/21/2014,740.0,PDO,ON,RAMP,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.731139,-105.170292,34,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.0,4/23/2014,1035.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.741243,-105.496021,26,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.5,4/23/2014,1236.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,DRY,DAYLIGHT,39.743254,-105.452291,31,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,291.13,4/24/2014,2330.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.740113,-104.679983,24,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,309.24,4/25/2014,600.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.734358,-104.343341,58,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.3,4/27/2014,510.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.733978,-105.428142,44,M,ALCOHOL/DRUGS
INTERSTATE,70,A,262.57,4/30/2014,1820.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.73984,-105.159293,45,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.0,5/7/2014,100.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DARK-UNLIGHTED,39.746313,-105.460502,32,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.27,5/8/2014,1810.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.745609,-105.438862,47,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,5/9/2014,636.0,INJ,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.73984,-105.159293,23,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.9,5/9/2014,2215.0,PDO,ON,RAMP,2,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.713445,-105.193246,50,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.5,5/10/2014,1640.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.720284,-105.187111,18,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,230.1,5/11/2014,2125.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,ICY W/VIS ICY ROAD TREATMENT,DARK-UNLIGHTED,39.743805,-105.681683,28,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.6,5/12/2014,830.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,SLUSHY W/VIS ICY ROAD TREATMENT,DAYLIGHT,39.72126,-105.409665,87,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,252.8,5/12/2014,1120.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,SLUSHY,DAYLIGHT,39.71356,-105.307706,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.5,5/13/2014,1215.0,INJ,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DAYLIGHT,39.74034,-105.504969,69,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.5,5/15/2014,1727.0,INJ,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.720284,-105.187111,46,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,5/17/2014,630.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.73984,-105.159293,19,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.5,5/17/2014,945.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.721622,-105.411099,55,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,305.6,5/17/2014,1615.0,INJ,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.73811,-104.410843,62,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.5,5/18/2014,1020.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740144,-104.726682,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.63,5/19/2014,520.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAWN OR DUSK,39.730851,-105.170643,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.5,5/19/2014,745.0,INJ,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.7402,-104.709846,19,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,304.17,5/21/2014,1800.0,PDO,ON,RAMP,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.738232,-104.438458,52,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,316.0,5/22/2014,745.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.715293,-104.220458,61,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,306.04,5/22/2014,1716.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,WET,DAYLIGHT,39.736811,-104.401934,25,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.5,5/23/2014,340.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.739222,-105.16009,22,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,304.1,5/24/2014,1100.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.738226,-104.439156,40,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.5,5/24/2014,1415.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.74034,-105.504969,40,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,290.78,5/24/2014,1850.0,FAT,OFF RIGHT,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740128,-104.686344,19,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,238.0,5/24/2014,2120.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,WET,DARK-UNLIGHTED,39.749692,-105.548822,31,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.85,5/25/2014,1430.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.712941,-105.193638,64,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,253.0,5/26/2014,55.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.712625,-105.304159,56,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.28,5/27/2014,1330.0,PDO,ON,RAMP,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.717869,-105.189812,60,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.93,5/28/2014,845.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.7243,-105.180906,43,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,248.0,5/28/2014,1545.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.715545,-105.38357,33,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,310.77,5/28/2014,2159.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.733524,-104.314581,46,F,ALCOHOL INVOLVED
INTERSTATE,70,A,289.03,5/30/2014,700.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740191,-104.718698,61,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,5/30/2014,1713.0,PDO,ON,AT INTERSECTION,2,CURVE ON-GRADE,WET,DAYLIGHT,39.73984,-105.159293,22,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,253.5,5/30/2014,2030.0,PDO,ON,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DARK-UNLIGHTED,39.710283,-105.295155,58,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.14,5/31/2014,2320.0,PDO,ON,RAMP,2,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.716123,-105.191164,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,253.2,6/1/2014,1725.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.711683,-105.300551,36,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.5,6/2/2014,1750.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,DRY,DAYLIGHT,39.744507,-105.489006,23,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.68,6/3/2014,1507.0,INJ,OFF LEFT,RAMP,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.740964,-105.157915,66,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.1,6/4/2014,207.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DARK-UNLIGHTED,39.744381,-105.441756,26,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,249.57,6/4/2014,1215.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.71236,-105.357461,18,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.9,6/4/2014,2145.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.719852,-105.403831,42,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.7,6/5/2014,1500.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740228,-105.501293,24,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.9,6/5/2014,1630.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DAYLIGHT,39.740202,-104.721241,56,M,NO IMPAIRMENT SUSPECTED
FRONTAGE ROAD,70,A,291.55,6/5/2014,2300.0,PDO,UNKNOWN,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.740128,-104.672574,46,F,RX/MEDICATION/DRUGS
INTERSTATE,70,A,241.0,6/8/2014,1200.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.741243,-105.496021,30,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.2,6/8/2014,1500.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.745235,-105.440138,26,M,NO IMPAIRMENT SUSPECTED
FRONTAGE ROAD,70,A,291.5,6/8/2014,1650.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,WET,DAYLIGHT,39.740124,-104.673444,17,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,248.5,6/9/2014,2140.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.715554,-105.375386,35,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.0,6/11/2014,855.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.73475,-105.165716,41,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,6/12/2014,515.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DAWN OR DUSK,39.743908,-105.481034,47,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,6/12/2014,2350.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DARK-UNLIGHTED,39.743908,-105.481034,24,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.8,6/15/2014,1024.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.712433,-105.194025,28,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.5,6/15/2014,1850.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.74034,-105.504969,17,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,6/17/2014,1334.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.73984,-105.159293,23,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,248.9,6/17/2014,1505.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.714356,-105.369106,80,M,NO IMPAIRMENT SUSPECTED
