SYSTEM,RTE,SEC,MP,DATE,TIME,SEVERITY,LOCATION,ROAD_DESC,VEHICLES,CONTOUR,CONDITION,LIGHTING,LATITUDE,LONGITUDE,AGE_1,SEX_1,DRIVER_1
INTERSTATE,70,A,300.4,2/25/2015,1720.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,SNOWY,DAWN OR DUSK,39.738261,-104.50673,46,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.78,2/25/2015,2008.0,PDO,ON,RAMP,2,STRAIGHT ON-LEVEL,SNOWY,DARK-LIGHTED,39.73256,-105.168261,22,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,230.2,2/26/2015,915.0,INJ,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,ICY,DAYLIGHT,39.744549,-105.680085,78,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.32,2/26/2015,1604.0,PDO,OFF RIGHT,RAMP,1,STRAIGHT ON-LEVEL,ICY,DAYLIGHT,39.73754,-105.162007,18,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.76,2/27/2015,37.0,PDO,ON,RAMP,2,CURVE ON-LEVEL,SNOWY,DARK-LIGHTED,39.711954,-105.194215,18,M,ALCOHOL INVOLVED
INTERSTATE,70,A,227.8,2/27/2015,730.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,WET W/VIS ICY ROAD TREATMENT,DAYLIGHT,39.71381,-105.696783,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.7,2/27/2015,1100.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,SNOWY,DAYLIGHT,39.741091,-105.157531,50,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.8,2/27/2015,1115.0,INJ,ON,NON-INTERSECTION,8,STRAIGHT ON-GRADE,SLUSHY,DAYLIGHT,39.712381,-105.193904,32,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.86,2/27/2015,1710.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,ICY,DARK-LIGHTED,39.723556,-105.181817,46,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.86,2/27/2015,1747.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,ICY,DARK-LIGHTED,39.723556,-105.181817,29,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,153.8,3/2/2015,555.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,ICY,DAWN OR DUSK,39.710538,-106.713253,57,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,316.22,3/2/2015,700.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.71422,-104.217639,0,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.0,3/2/2015,850.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.72492,-105.179715,61,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,302.04,3/3/2015,2220.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,SNOWY,DARK-UNLIGHTED,39.738204,-104.476695,21,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,314.51,3/3/2015,2320.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,SNOWY,DARK-UNLIGHTED,39.721725,-104.246805,40,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,307.3,3/4/2015,20.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,ICY,DARK-UNLIGHTED,39.733129,-104.379245,25,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.7,3/5/2015,1828.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.740116,-104.723995,57,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,228.5,3/6/2015,1630.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.724178,-105.694861,23,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.1,3/6/2015,2037.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.742029,-105.494211,29,M,ALCOHOL INVOLVED
INTERSTATE,70,A,240.1,3/7/2015,1000.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.741361,-105.512107,66,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.0,3/7/2015,1415.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.734671,-105.165609,48,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,228.2,3/7/2015,1526.0,INJ,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.720265,-105.695789,60,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.5,3/7/2015,1555.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.744354,-105.434957,82,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,227.9,3/7/2015,1730.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAWN OR DUSK,39.715248,-105.696558,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.8,3/7/2015,2121.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.746644,-105.464854,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.7,3/7/2015,2125.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DARK-LIGHTED,39.745626,-105.466445,18,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,252.8,3/8/2015,1345.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.713422,-105.30771,63,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,228.0,3/8/2015,1440.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.716698,-105.696332,37,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,239.5,3/8/2015,1742.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.741474,-105.52298,73,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,302.0,3/9/2015,641.0,INJ,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.738205,-104.477461,38,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.18,3/9/2015,800.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.736285,-105.16359,32,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.0,3/9/2015,900.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.734671,-105.165609,22,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,308.9,3/13/2015,1300.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.733787,-104.349956,15,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.6,3/13/2015,1456.0,INJ,OFF LEFT,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.743398,-105.433483,36,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.0,3/14/2015,15.0,INJ,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,ICY,DARK-UNLIGHTED,39.741309,-105.513813,26,M,RX/MEDICATION/DRUGS
INTERSTATE,70,A,240.0,3/14/2015,15.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,ICY,DARK-UNLIGHTED,39.741309,-105.513813,32,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.0,3/14/2015,845.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.7412,-105.495991,26,M,NO IMPAIRMENT SUSPECTED
FRONTAGE ROAD,70,A,291.49,3/14/2015,2220.0,INJ,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.740032,-104.673619,18,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,291.07,3/16/2015,2230.0,FAT,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.739931,-104.681042,49,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.64,3/24/2015,720.0,PDO,ON,RAMP,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.731071,-105.17014,25,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,3/25/2015,1445.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739791,-105.159158,37,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.5,3/25/2015,1510.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,WET,DAYLIGHT,39.731258,-105.4267,46,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.5,3/28/2015,800.0,INJ,ON,NON-INTERSECTION,3,CURVE ON-GRADE,DRY,DAWN OR DUSK,39.740309,-105.504954,57,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.8,3/28/2015,1310.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.744356,-105.446985,25,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,253.6,3/29/2015,1532.0,PDO,ON,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.709743,-105.293454,57,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,239.9,3/29/2015,2036.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DARK-UNLIGHTED,39.741039,-105.515322,21,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,239.0,3/30/2015,1245.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.743529,-105.532264,72,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,239.0,3/30/2015,1600.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.743529,-105.532264,36,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.3,4/1/2015,1710.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.74476,-105.474737,24,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.0,4/2/2015,1840.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,SNOWY W/VIS ICY ROAD TREATMENT,DAYLIGHT,39.725705,-105.420646,23,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.6,4/2/2015,1930.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-LEVEL,ICY W/VIS ICY ROAD TREATMENT,DARK-LIGHTED,39.744939,-105.468351,23,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.1,4/2/2015,2255.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,ICY,DARK-UNLIGHTED,39.71819,-105.400354,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,304.95,4/2/2015,2349.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,ICY,DARK-UNLIGHTED,39.738087,-104.422265,23,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,304.34,4/3/2015,1630.0,PDO,OFF RIGHT,RAMP,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.738118,-104.43406,46,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.9,4/4/2015,1300.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740611,-105.497658,25,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.0,4/4/2015,1655.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,DRY,DAYLIGHT,39.741309,-105.513813,55,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.5,4/6/2015,2010.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.708501,-105.196869,60,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,253.5,4/7/2015,1548.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.710188,-105.295234,45,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.64,4/7/2015,1641.0,PDO,ON,RAMP,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.731071,-105.17014,40,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.33,4/8/2015,1940.0,PDO,ON,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DARK-UNLIGHTED,39.715998,-105.396575,26,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.33,4/8/2015,1941.0,PDO,ON,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DARK-UNLIGHTED,39.715998,-105.396575,25,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,239.1,4/9/2015,1230.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.743193,-105.530377,19,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.79,4/10/2015,1303.0,INJ,OFF LEFT,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.732659,-105.168136,40,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.93,4/10/2015,2205.0,PDO,ON,RAMP,2,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.743412,-105.154635,48,F,ALCOHOL/DRUGS
INTERSTATE,70,A,308.22,4/12/2015,640.0,INJ,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.733101,-104.36244,55,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.39,4/14/2015,732.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DAYLIGHT,39.740125,-104.728948,16,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,227.4,4/16/2015,803.0,PDO,ON,NON-INTERSECTION,4,STRAIGHT ON-GRADE,SNOWY,DAYLIGHT,39.708276,-105.698875,37,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.6,4/16/2015,845.0,INJ,OFF RIGHT,NON-INTERSECTION,7,STRAIGHT ON-GRADE,SNOWY,DAYLIGHT,39.729987,-105.425772,37,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.5,4/16/2015,911.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,SLUSHY W/VIS ICY ROAD TREATMENT,DAYLIGHT,39.721552,-105.411134,24,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,252.0,4/16/2015,940.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,SNOWY,DAYLIGHT,39.70908,-105.319307,50,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.16,4/16/2015,1425.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,WET,DAYLIGHT,39.74013,-104.716046,29,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,292.02,4/16/2015,1913.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,ICY,DAYLIGHT,39.740211,-104.662923,45,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,253.99,4/16/2015,1925.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,SLUSHY W/VIS ICY ROAD TREATMENT,DAWN OR DUSK,39.709018,-105.28633,27,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.0,4/16/2015,1950.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,SNOWY,DAWN OR DUSK,39.740121,-104.71988,25,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.11,4/17/2015,815.0,INJ,ON,NON-INTERSECTION,4,STRAIGHT ON-LEVEL,WET,DAYLIGHT,39.741975,-104.73551,43,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.3,4/17/2015,845.0,INJ,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,WET,DAYLIGHT,39.740137,-104.713531,41,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,292.4,4/17/2015,922.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,WET,DAYLIGHT,39.739968,-104.656228,45,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,227.7,4/17/2015,2130.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,ICY,DARK-UNLIGHTED,39.712359,-105.697017,34,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,296.0,4/18/2015,0.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,SNOWY,DARK-UNLIGHTED,39.739718,-104.588825,32,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,4/18/2015,1149.0,INJ,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739791,-105.159158,59,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.0,4/18/2015,1204.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,WET,DAYLIGHT,39.719182,-105.402122,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,248.9,4/18/2015,2156.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,ICY,DARK-LIGHTED,39.714292,-105.369168,54,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,249.1,4/18/2015,2230.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,ICY,DARK-UNLIGHTED,39.71269,-105.36629,27,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,239.9,4/18/2015,2310.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,ICY,DARK-LIGHTED,39.741039,-105.515322,48,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,249.8,4/23/2015,1720.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.711525,-105.353338,80,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.03,4/24/2015,1631.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.725314,-105.179109,23,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.0,4/25/2015,23.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,DRY,DARK-UNLIGHTED,39.741309,-105.513813,57,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,304.0,4/26/2015,331.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,WET,DARK-LIGHTED,39.738131,-104.440155,33,M,ALCOHOL INVOLVED
INTERSTATE,70,A,317.0,4/26/2015,545.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,SLUSHY,DAWN OR DUSK,39.708875,-104.203692,25,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,317.0,4/26/2015,552.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,SLUSHY,DAWN OR DUSK,39.708875,-104.203692,39,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.0,4/26/2015,705.0,INJ,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,WET,DAYLIGHT,39.725705,-105.420646,31,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.0,4/26/2015,719.0,INJ,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,SLUSHY,DAYLIGHT,39.725705,-105.420646,26,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,154.0,4/28/2015,945.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.710874,-106.709195,21,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,238.7,4/28/2015,1000.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.745004,-105.538119,29,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.0,4/29/2015,558.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.742704,-104.736734,25,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.16,4/29/2015,828.0,INJ,ON,AT INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.74013,-104.716046,37,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.62,4/29/2015,1115.0,PDO,ON,RAMP,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.731129,-105.169122,58,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,305.37,4/30/2015,1300.0,INJ,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.738067,-104.414511,51,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,4/30/2015,1659.0,INJ,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739791,-105.159158,54,F,NO IMPAIRMENT SUSPECTED
FRONTAGE ROAD,70,A,291.22,4/30/2015,1738.0,INJ,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739997,-104.678322,50,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,254.0,4/30/2015,2042.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,WET,DARK-UNLIGHTED,39.709008,-105.286147,75,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,5/2/2015,1802.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739791,-105.159158,59,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.8,5/5/2015,1345.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,WET,DAYLIGHT,39.746644,-105.464854,40,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,5/5/2015,1717.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.739791,-105.159158,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.5,5/8/2015,430.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,WET,DARK-UNLIGHTED,39.740309,-105.504954,21,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.13,5/8/2015,1241.0,PDO,ON,RAMP,2,STRAIGHT ON-LEVEL,WET,DAYLIGHT,39.735836,-105.164151,19,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,305.78,5/9/2015,615.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,WET,DAWN OR DUSK,39.737407,-104.406595,30,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,316.21,5/9/2015,2142.0,PDO,OFF LEFT,RAMP,1,STRAIGHT ON-GRADE,SLUSHY,DARK-UNLIGHTED,39.714288,-104.217817,33,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,294.25,5/10/2015,758.0,PDO,OFF RIGHT,RAMP,1,STRAIGHT ON-LEVEL,SLUSHY W/VIS ICY ROAD TREATMENT,DAYLIGHT,39.740061,-104.623969,24,F,NO IMPAIRMENT SUSPECTED
FRONTAGE ROAD,70,A,289.48,5/12/2015,2245.0,INJ,OFF RIGHT,AT INTERSECTION,1,CURVE ON-GRADE,DRY,DARK-UNLIGHTED,39.740127,-104.710267,60,M,ALCOHOL INVOLVED
INTERSTATE,70,A,313.01,5/13/2015,124.0,FAT,ON,NON-INTERSECTION,3,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.72885,-104.273625,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.79,5/15/2015,1208.0,PDO,ON,RAMP,1,CURVE ON-LEVEL,DRY,DAYLIGHT,39.712274,-105.193982,69,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,292.23,5/15/2015,1310.0,INJ,ON,NON-INTERSECTION,2,CURVE ON-GRADE,SLUSHY,DAYLIGHT,39.740262,-104.659423,67,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,248.9,5/17/2015,1910.0,PDO,OFF LEFT,NON-INTERSECTION,2,STRAIGHT ON-GRADE,WET,DAWN OR DUSK,39.714292,-105.369168,38,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.2,5/18/2015,1730.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,WET,DAYLIGHT,39.735209,-105.429165,34,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.85,5/19/2015,907.0,PDO,ON,RAMP,2,CURVE ON-GRADE,WET,DAYLIGHT,39.712991,-105.193447,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,303.15,5/22/2015,1318.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.738164,-104.456102,45,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,304.1,5/22/2015,1825.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.738129,-104.439157,25,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,248.5,5/23/2015,1830.0,INJ,ON,NON-INTERSECTION,1,CURVE ON-GRADE,WET,DAYLIGHT,39.715404,-105.375448,49,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,295.0,5/24/2015,949.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,SLUSHY W/VIS ICY ROAD TREATMENT,DAYLIGHT,39.739931,-104.607227,27,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,5/27/2015,1631.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.739791,-105.159158,57,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,252.9,5/27/2015,2145.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,WET,DARK-UNLIGHTED,39.712964,-105.305961,29,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.0,5/29/2015,424.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-LIGHTED,39.72492,-105.179715,62,F,NO IMPAIRMENT SUSPECTED
